model_name,tokamak,n_held_out_rows,rmsle,r2_log,mae_s,is_blind,feature_mahalanobis,n_features_outside_train_range,target_above_train_max_fraction,target_below_train_min_fraction,log_target_headroom
hybrid_ridge_s0p4,JT60U,100,0.2744844111956684,0.33418905932053034,0.053224907170343484,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_ridge_s0p5,JT60U,100,0.2718861791916849,0.3467343520773499,0.052453151131002615,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_ridge_s0p6,JT60U,100,0.26933979741101866,0.3589135225426888,0.05168495734142662,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_ridge_s0p8,JT60U,100,0.2644085461953258,0.38217349659892486,0.050159202019479654,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_ridge_s1,JT60U,100,0.2597028118534418,0.403968981489239,0.048647532376191266,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0,JT60U,100,0.2853670935561867,0.28034666537844655,0.056359094054382934,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p1,JT60U,100,0.2840036985537366,0.28720679687672124,0.05595280221244718,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p2,JT60U,100,0.28265519067414213,0.2939597036248579,0.05554786035091128,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p3,JT60U,100,0.2813217840004703,0.30060538562285666,0.05514736764297723,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p4,JT60U,100,0.2800036942733374,0.3071438428707173,0.05474819162587577,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p5,JT60U,100,0.27870113881282144,0.3135750753684401,0.054350327734518256,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p6,JT60U,100,0.2774143364351385,0.3198990831160249,0.053953771421468746,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s0p8,JT60U,100,0.2748888731362741,0.3322254243607804,0.05316456342840897,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
hybrid_gbm_s1,JT60U,100,0.2724290813218435,0.34412286660498426,0.05238053161770723,True,2.483394451114324,1,0.0,0.0,-1.393574580630702
ipb98y2_analytic,PDX,97,0.2270798419649088,0.43089813858658277,0.0054644093825862525,False,4.045943810544166,0,0.0,0.0,-3.17619239011277
mean_baseline,PDX,97,1.439568117800691,-21.87163854454974,0.09478058577330609,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
ridge_loglinear,PDX,97,0.23277730351044704,0.4019822074861821,0.0058925259782870165,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
random_forest,PDX,97,0.4072255902711056,-0.8302185906926549,0.011402095336888914,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hist_gradient_boosting,PDX,97,0.3227021134914512,-0.1493080775259472,0.008224733415130917,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
ridge_log_quadratic,PDX,97,0.3316730481922801,-0.21409649042150902,0.008580603303995736,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0,PDX,97,0.23277730351044704,0.4019822074861821,0.0058925259782870165,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p1,PDX,97,0.2350545546836203,0.39022420448174366,0.005953533517887529,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p2,PDX,97,0.23734860155863638,0.37826374352242753,0.006014835652497376,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p3,PDX,97,0.23965896182402743,0.3661008246082337,0.006076433702985456,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p4,PDX,97,0.24198516822257096,0.3537354477391621,0.006138328997240614,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p5,PDX,97,0.24432676814718093,0.341167612915213,0.006200522870208505,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p6,PDX,97,0.2466833232368813,0.32839732013638623,0.006263016663928643,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s0p8,PDX,97,0.2514396142860099,0.30224936071409947,0.006388909417476894,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_ridge_s1,PDX,97,0.2562508041880519,0.27529156947230193,0.006516018137500277,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0,PDX,97,0.23277730351044704,0.4019822074861821,0.0058925259782870165,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p1,PDX,97,0.23100232682829705,0.4110674633293865,0.005817280197165173,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p2,PDX,97,0.22932652886377844,0.41958124869915514,0.005744145258212992,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p3,PDX,97,0.22775209889584083,0.4275235635954884,0.005671688895277096,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p4,PDX,97,0.2262811528438501,0.4348944080183851,0.005599906307948342,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p5,PDX,97,0.22491572106758623,0.44169378196784637,0.005528792737199926,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p6,PDX,97,0.22365773607119455,0.4479216854438717,0.005458343465045637,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s0p8,PDX,97,0.221471273887067,0.45866308097561503,0.005338460330199912,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
hybrid_gbm_s1,PDX,97,0.2197348103745653,0.4671185946136154,0.005242939636084368,True,4.045943810544166,0,0.0,0.0,-3.17619239011277
ipb98y2_analytic,JFT2M,69,0.0945692941473851,0.8238823937260398,0.0021012171542505115,False,5.434784443628557,0,0.0,0.0,-3.188958136145204
mean_baseline,JFT2M,69,1.628585559883982,-51.23043446982283,0.10076738251203782,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
ridge_loglinear,JFT2M,69,0.09362793859749098,0.8273711401123618,0.001970894040318462,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
random_forest,JFT2M,69,0.45025392554319443,-2.992247842011668,0.0130917611713652,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hist_gradient_boosting,JFT2M,69,0.23418446081860614,-0.0799872481676791,0.003816649306802119,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
ridge_log_quadratic,JFT2M,69,0.12322318070560563,0.7009889013519951,0.002453995109164371,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0,JFT2M,69,0.09362793859749098,0.8273711401123618,0.001970894040318462,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p1,JFT2M,69,0.0927749605572141,0.8305022116635168,0.0019131626618308596,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p2,JFT2M,69,0.09231589491433789,0.8321754670527384,0.0018851416861253032,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p3,JFT2M,69,0.09225662213815815,0.8323909062800265,0.001870931560803534,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p4,JFT2M,69,0.09259790996516101,0.8311485293453813,0.0018652720993166253,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p5,JFT2M,69,0.09333536445825134,0.8284483362488027,0.0018815909432182548,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p6,JFT2M,69,0.09445970735852673,0.8242903269902907,0.0019402597131011627,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s0p8,JFT2M,69,0.09781111699015815,0.8116008599874664,0.002085247772798054,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_ridge_s1,JFT2M,69,0.1025061354638236,0.7930801283369084,0.0022395307943293445,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0,JFT2M,69,0.09362793859749098,0.8273711401123618,0.001970894040318462,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p1,JFT2M,69,0.09301374680599057,0.8296285744899722,0.0018957200493888312,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p2,JFT2M,69,0.09775011138089516,0.8118357989271001,0.0019715621889733258,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p3,JFT2M,69,0.1071296990861124,0.773992813423746,0.002197055821496815,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p4,JFT2M,69,0.12006923647962313,0.7160996179799102,0.002495271996304664,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p5,JFT2M,69,0.13555305840346593,0.6381562125955917,0.002882695636786151,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p6,JFT2M,69,0.1528096944159051,0.5401625972707915,0.00332134095484867,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s0p8,JFT2M,69,0.19067676248307058,0.2840247367997448,0.0042551130738294075,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
hybrid_gbm_s1,JFT2M,69,0.23116465274654066,-0.05231396343323058,0.0052065529488520244,True,5.434784443628557,0,0.0,0.0,-3.188958136145204
ipb98y2_analytic,PBXM,59,0.17167843282810225,0.3138893502354153,0.006784458693358055,False,10.18020691511417,1,0.0,0.0,-2.908551678137992
mean_baseline,PBXM,59,1.0079964906077226,-22.65269983035619,0.07783469389810485,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
ridge_loglinear,PBXM,59,0.27410976868517906,-0.7490881860194585,0.011784094680070275,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
random_forest,PBXM,59,0.7273766020265493,-11.31633047749102,0.023997340247039672,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hist_gradient_boosting,PBXM,59,0.5587897073538394,-6.268745716782309,0.020089966214787185,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
ridge_log_quadratic,PBXM,59,0.23783534388560798,-0.31678681192705316,0.009722916141197675,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0,PBXM,59,0.27410976868517906,-0.7490881860194585,0.011784094680070275,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p1,PBXM,59,0.2558532051463454,-0.5238576649722451,0.010513875996577403,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p2,PBXM,59,0.23839759171211528,-0.3230199951445223,0.009336793786772825,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p3,PBXM,59,0.2219320002615168,-0.14657517653628904,0.008368489377908935,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p4,PBXM,59,0.2066931677668189,0.0054767908524542275,0.00753505946326574,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p5,PBXM,59,0.19297194179038,0.13313590702170686,0.00687379123508945,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p6,PBXM,59,0.18111357456215216,0.23640217197146918,0.006395316131054355,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s0p8,PBXM,59,0.1645405591388642,0.3697561482125239,0.00573143780969381,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_ridge_s1,PBXM,59,0.1598013508535889,0.40553871957561805,0.005727301262279585,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0,PBXM,59,0.27410976868517906,-0.7490881860194585,0.011784094680070275,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p1,PBXM,59,0.27366570364369985,-0.7434256386600495,0.011761013449698213,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p2,PBXM,59,0.27325854211523826,-0.7382417389284517,0.011738595584448674,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p3,PBXM,59,0.27288844928482187,-0.7335364868246697,0.011716835342857283,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p4,PBXM,59,0.2725555761550099,-0.7293098823487021,0.011695727049092906,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p5,PBXM,59,0.27226005924352753,-0.7255619255005468,0.011675265092194633,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p6,PBXM,59,0.27200202030752296,-0.7222926162802066,0.011655443925317971,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s0p8,PBXM,59,0.2715987881296595,-0.717189940722966,0.011617702090374295,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
hybrid_gbm_s1,PBXM,59,0.27134654978378875,-0.714001855676984,0.011582458423759259,True,10.18020691511417,1,0.0,0.0,-2.908551678137992
ipb98y2_analytic,CMOD,45,0.1193554844659295,0.4744586991937786,0.005763779410542274,False,6.937744525296737,2,0.0,0.0,-2.692593064077178
mean_baseline,CMOD,45,0.7467272215466353,-19.570557356722187,0.06395019685316979,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
ridge_loglinear,CMOD,45,0.17281698025423575,-0.10178007996759031,0.00858195996811408,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
random_forest,CMOD,45,0.5214357323031035,-9.03052510230547,0.03852698202468063,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hist_gradient_boosting,CMOD,45,0.568711558029444,-10.931806480111879,0.044989166774290594,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
ridge_log_quadratic,CMOD,45,1.083009024429157,-42.269935002486164,0.0404645099908964,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0,CMOD,45,0.17281698025423575,-0.10178007996759031,0.00858195996811408,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p1,CMOD,45,0.20785797675128506,-0.593879493361797,0.010463022186025848,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p2,CMOD,45,0.24472813605316265,-1.209479094464247,0.01248782020149441,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p3,CMOD,45,0.28271270734607146,-1.9485788832749393,0.014444097973355743,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p4,CMOD,45,0.32141683443125424,-2.8111788597938756,0.01632182273444719,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p5,CMOD,45,0.36060890207903046,-3.7972790240210523,0.018124152548586733,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p6,CMOD,45,0.4001455626437108,-4.906879375956473,0.01985411836374244,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s0p8,CMOD,45,0.4799113773593894,-7.496580642952045,0.023108476738890982,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_ridge_s1,CMOD,45,0.5602715037394023,-10.580282660780584,0.02610679268645101,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0,CMOD,45,0.17281698025423575,-0.10178007996759031,0.00858195996811408,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p1,CMOD,45,0.19371282400479123,-0.38432746932253226,0.009682778747855848,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p2,CMOD,45,0.2154053322238403,-0.7117289324857694,0.010861698800293513,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p3,CMOD,45,0.2376764724659306,-1.0839844694573006,0.012083397187682402,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p4,CMOD,45,0.26037780900850005,-1.5010940802371247,0.013275423268030865,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p5,CMOD,45,0.2834059821724289,-1.9630577648252432,0.014438499247050395,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p6,CMOD,45,0.30668737744648816,-2.4698755232216554,0.015573329713847355,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s0p8,CMOD,45,0.35380939689792895,-3.6180732614393616,0.017760986957762827,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
hybrid_gbm_s1,CMOD,45,0.40145787944550493,-4.945687294890243,0.0198436954849829,True,6.937744525296737,2,0.0,0.0,-2.692593064077178
ipb98y2_analytic,MAST,39,0.1364310264879828,0.40432459030573853,0.003948205430901035,False,5.375921749336576,0,0.0,0.0,-3.2661988735375234
mean_baseline,MAST,39,1.2460596885368236,-48.689093226606616,0.08839798995386468,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
ridge_loglinear,MAST,39,0.15362321385492766,0.24473897838027747,0.004535541178211001,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
random_forest,MAST,39,0.5808719215353064,-9.798020470589188,0.015949637349644715,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hist_gradient_boosting,MAST,39,0.3168100380019187,-2.2120422259021866,0.009883053090596864,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
ridge_log_quadratic,MAST,39,0.15135644462181683,0.2668628720149627,0.004178348605845162,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0,MAST,39,0.15362321385492766,0.24473897838027747,0.004535541178211001,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p1,MAST,39,0.15123952997154444,0.2679950519659723,0.0044525669810729545,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p2,MAST,39,0.14889859171925693,0.29048013508895,0.004369910740103331,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p3,MAST,39,0.14660244679066498,0.31219422774920835,0.004291742152849832,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p4,MAST,39,0.14435323270751158,0.33313732994674894,0.004217063675059983,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p5,MAST,39,0.14215317717263884,0.35330944168157274,0.004153366419774431,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p6,MAST,39,0.14000459766204035,0.37271056295367777,0.004090476877301189,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s0p8,MAST,39,0.13587157663095126,0.4091998341097344,0.003965467733280838,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_ridge_s1,MAST,39,0.1319744282128965,0.44260514341491886,0.0038536773365967837,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0,MAST,39,0.15362321385492766,0.24473897838027747,0.004535541178211001,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p1,MAST,39,0.15591910912506557,0.22199557314474327,0.004612545531363929,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p2,MAST,39,0.15829041473247368,0.19815096160280954,0.00468996935407763,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p3,MAST,39,0.16073379312574607,0.1732051437544747,0.004772895263873011,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p4,MAST,39,0.16324600809694842,0.1471581195997389,0.004869778877820845,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p5,MAST,39,0.16582393107502574,0.12000988913860422,0.004975169930706202,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p6,MAST,39,0.1684645456033644,0.09176045237106811,0.0050836449730692025,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s0p8,MAST,39,0.17392235995827518,0.0319579599167964,0.005302114500002293,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
hybrid_gbm_s1,MAST,39,0.17959763824703356,-0.03224935776307647,0.0055426851824176655,True,5.375921749336576,0,0.0,0.0,-3.2661988735375234
