singular_value,alpha_0.1,alpha_1,alpha_10,alpha_100
135.6263200667751,0.9999945636215469,0.9999456388752168,0.9994566545839798,0.9945929867227049
114.58428042711677,0.9999923836549914,0.9999238417703412,0.9992389393526966,0.9924411680925057
95.52235843241994,0.9999890406406542,0.9998904172151564,0.9989052518415305,0.9891593286601769
63.63013642003572,0.99997530189885,0.9997530738759567,0.9975362141174534,0.9758966114699703
50.06359855960197,0.9999601031556965,0.9996011747637804,0.9960260119782074,0.9616323722210379
38.17646086924976,0.9999313913501541,0.9993143368833265,0.9931854213802027,0.9357921582712404
31.66534705468958,0.9999002786418273,0.9990036806071798,0.9901253508121467,0.909313026559192
12.654188772425464,0.9993758912798655,0.9937937730419272,0.941220898422316,0.6155746006173506
